"locid","address","X","Y","capacity","ID"
"37.384781,-82.000628","6911 Hurley Road Suite II Hurley Middle School HURLEY VA 24620",37.384781,-82.000628,25,"l1059"
"37.2755248,-79.967399","1633 Salem Avenue SW ROANOKE VA 24016",37.2755248,-79.967399,38,"l1060"
"38.9136497,-77.5227982","42819 Center Street CHANTILLY VA 20152",38.9136497,-77.5227982,75,"l1061"
"38.9613616,-77.4069006","13209 Parcher Avenue HERNDON VA 20170",38.9613616,-77.4069006,140,"l1062"
"37.0946174,-76.3939779","3406 Commander Shepard Boulevard HAMPTON VA 23666",37.0946174,-76.3939779,135,"l1063"
"37.2024807,-77.377594","29 Morton Avenue PETERSBURG VA 23805",37.2024807,-77.377594,29,"l1064"
"36.8280416,-76.3138176","1400 Camden Avenue PORTSMOUTH VA 23704",36.8280416,-76.3138176,60,"l1065"
"37.1334442,-76.3751192","831 Poquoson Ave POQUOSON VA 23662",37.1334442,-76.3751192,59,"l1066"
"38.8109947,-77.6157021","14421 Newbern Loop GAINESVILLE VA 20155",38.8109947,-77.6157021,117,"l1067"
"38.8907618,-77.4466219","14428 Albemarle Point Place CHANTILLY VA 20151",38.8907618,-77.4466219,117,"l1068"
"36.8137843,-76.2581736","2709 Campostella Road Suite E CHESAPEAKE VA 23324",36.8137843,-76.2581736,49,"l1069"
"37.2776785,-79.9163624","1916 Wise Avenue SE ROANOKE VA 24013",37.2776785,-79.9163624,36,"l1070"
"36.8721113,-76.2652682","2810 Tidewater Drive NORFOLK VA 23509",36.8721113,-76.2652682,35,"l1071"
"38.8021426,-77.0632312","500 Dulany Street Jefferson Building Suite 1 ALEXANDRIA VA 22314",38.8021426,-77.0632312,138,"l1072"
"38.9523278,-77.3388478","11445 Isaac Newton Square #100 RESTON VA 20190",38.9523278,-77.3388478,35,"l1073"
"38.9532128,-77.3391452","1946 Isaac Newton Square RESTON VA 20190",38.9532128,-77.3391452,220,"l1074"
"36.9077346,-76.7067771","17111 Courthouse Highway ISLE OF WIGHT VA 23397",36.9077346,-76.7067771,75,"l1075"
"38.8634676,-77.0712417","1601 South 13th Road ARLINGTON VA 22204",38.8634676,-77.0712417,24,"l1076"
"36.7898487,-81.7724297","104 W. Glade Street GLADE SPRING VA 24340",36.7898487,-81.7724297,30,"l1077"
"37.2872417,-77.4125379","17120 Jefferson Davis Highway S. CHESTERFIELD VA 23834",37.2872417,-77.4125379,90,"l1078"
"36.8736348,-76.1281109","4413 Wishart Road VIRGINIA BEACH VA 23455",36.8736348,-76.1281109,35,"l1079"
"38.058204,-78.7096997","1005 Heathercroft Circle Suite 400 CROZET VA 22932",38.058204,-78.7096997,23,"l1080"
"38.0695859,-78.6957345","5674 Three Notch'd Road CROZET VA 22932",38.0695859,-78.6957345,23,"l1081"
"37.3351972,-76.8052825","800 Jolly Pond Road WILLIAMSBURG VA 23188",37.3351972,-76.8052825,200,"l1082"
"38.0745399,-78.4763932","674 Hillsdale Drive Suite 9 CHARLOTTESVILLE VA 22901",38.0745399,-78.4763932,40,"l1083"
"37.6116808,-77.5561653","8316-8318 Michael Road RICHMOND VA 23229",37.6116808,-77.5561653,125,"l1084"
"38.7088464,-77.7980827","200 Green Street WARRENTON VA 20186-3514",38.7088464,-77.7980827,87,"l1085"
"37.2549742,-77.2863532","4224 Branchester Parkway PRINCE GEORGE VA 23875",37.2549742,-77.2863532,255,"l1086"
"38.7255175,-77.1131443","8543 Forest Place ALEXANDRIA VA 22309",38.7255175,-77.1131443,124,"l1087"
"36.6907875,-76.9461952","300 Crescent Drive FRANKLIN VA 23851",36.6907875,-76.9461952,100,"l1088"
"38.8740367,-77.1734098","2855 Annandale Road FALLS CHURCH VA 22042",38.8740367,-77.1734098,40,"l1089"
"37.2093307,-76.6171725","8901 Pocahontas Trail WILLIAMSBURG VA 23188",37.2093307,-76.6171725,200,"l1090"
"38.8527799,-77.6349308","4603 James Madison Highway HAYMARKET VA 20169",38.8527799,-77.6349308,24,"l1091"
"38.820597,-77.0962861","3830 Seminary Road ALEXANDRIA VA 22304",38.820597,-77.0962861,108,"l1092"
"37.2766587,-79.9402279","413 North Jefferson Street ROANOKE VA 24016",37.2766587,-79.9402279,20,"l1093"
"37.5811744,-77.5076118","5403 Monument Avenue RICHMOND VA 23226",37.5811744,-77.5076118,250,"l1094"
"36.820012,-76.3392616","12 Grand Street PORTSMOUTH VA 23704",36.820012,-76.3392616,40,"l1095"
"38.4414584,-78.875852","821 South Main Street HARRISONBURG VA 22807",38.4414584,-78.875852,70,"l1096"
"38.8876082,-77.2416794","8530 Amanda Place FAIRFAX VA 22180",38.8876082,-77.2416794,72,"l1097"
"36.8601302,-76.4646786","3575 Bridge Road Ste. 1 SUFFOLK VA 23435",36.8601302,-76.4646786,54,"l1098"
"37.357193,-79.8870165","80 Summerfield Court ROANOKE VA 24019",37.357193,-79.8870165,99,"l1099"
"37.3927829,-79.1339503","1512 Florida Avenue LYNCHBURG VA 24501",37.3927829,-79.1339503,80,"l1100"
"36.831462,-76.3470182","805 Rodman Avenue PORTSMOUTH VA 23707",36.831462,-76.3470182,51,"l1101"
"36.8348809,-76.3089544","915 High Street PORTSMOUTH VA 23704",36.8348809,-76.3089544,100,"l1102"
"36.8179355,-76.3722976","4901 Portsmouth Boulevard PORTSMOUTH VA 23701",36.8179355,-76.3722976,19,"l1103"
"36.8380588,-76.3517444","3737 High Street PORTSMOUTH VA 23707",36.8380588,-76.3517444,95,"l1104"
"38.30625,-77.8082982","32365 Constitution Highway LOCUST GROVE VA 22508",38.30625,-77.8082982,113,"l1105"
"38.015054,-77.971198","35 Loudin Lane LOUISA VA 23093",38.015054,-77.971198,113,"l1106"
"36.6915355,-76.2404664","377 Hanbury Road West CHESAPEAKE VA 23322",36.6915355,-76.2404664,122,"l1107"
"36.811717,-76.074105","871 South Lynnhaven Road VIRGINIA BEACH VA 23452",36.811717,-76.074105,100,"l1108"
"36.6157706,-79.408988","120 Shavers-Johnson Street DANVILLE VA 24540",36.6157706,-79.408988,135,"l1109"
"36.6256468,-79.3899996","130 Clarkson Street DANVILLE VA 24540",36.6256468,-79.3899996,78,"l1110"
"37.6215495,-77.3916765","8355 Meadowbridge Road MECHANICSVILLE VA 23116",37.6215495,-77.3916765,44,"l1111"
"39.0259851,-77.4032685","21290 Springlake Court STERLING VA 20166",39.0259851,-77.4032685,300,"l1112"
"38.9197354,-77.5123643","25235 Elk Lick Road CHANTILLY VA 20152",38.9197354,-77.5123643,69,"l1113"
"38.9128337,-77.386407","3005 Dower House Drive HERNDON VA 20171",38.9128337,-77.386407,143,"l1114"
"38.8841747,-77.1667152","384 North Washington Street FALLS CHURCH VA 22046",38.8841747,-77.1667152,97,"l1115"
"37.2246996,-77.2849169","6700 Courthouse Road PRINCE GEORGE VA 23875",37.2246996,-77.2849169,100,"l1116"
"36.8701001,-76.2409417","2445 Palmyra Street NORFOLK VA 23513",36.8701001,-76.2409417,35,"l1117"
"37.1344443,-77.2278517","12900 East Quaker Road DISPUTANTA VA 23842",37.1344443,-77.2278517,50,"l1118"
"37.2318518,-77.2089885","11106 Old Stage Road PRINCE GEORGE VA 23875",37.2318518,-77.2089885,50,"l1119"
"36.8563667,-76.2556328","2700 East Princess Anne Road NORFOLK VA 23504",36.8563667,-76.2556328,60,"l1120"
"37.1290468,-77.3128949","13400 Prince George Drive DISPUTANTA VA 23842",37.1290468,-77.3128949,80,"l1121"
"37.2015966,-77.3299747","4101 Courthouse Road PRINCE GEORGE VA 23875",37.2015966,-77.3299747,80,"l1122"
"36.9284215,-76.2967051","501 C Street NORFOLK VA 23505",36.9284215,-76.2967051,50,"l1123"
"37.2292857,-77.4012412","123 Franklin Street PETERSBURG VA 23803",37.2292857,-77.4012412,54,"l1124"
"36.917473,-76.2094803","7900 Tarpon Place NORFOLK VA 23518",36.917473,-76.2094803,50,"l1125"
"36.8617137,-76.1335355","4604 Pembroke Lake Circle Suite 108 VIRGINIA BEACH VA 23455",36.8617137,-76.1335355,72,"l1126"
"36.7943373,-76.1759206","1458 Kempsville Road VIRGINIA BEACH VA 23464",36.7943373,-76.1759206,147,"l1127"
"36.8129318,-76.1391977","704 Hillingdon Court VIRGINIA BEACH VA 23462",36.8129318,-76.1391977,135,"l1128"
"36.8143307,-76.1524489","800 Monmouth Lane VIRGINIA BEACH VA 23464",36.8143307,-76.1524489,57,"l1129"
"39.1409038,-77.6816179","38180 W. Colonial Highway HAMILTON VA 20158",39.1409038,-77.6816179,72,"l1130"
"38.9214901,-77.1755664","1717 Melbourne Drive MC LEAN VA 22101",38.9214901,-77.1755664,150,"l1131"
"38.7796557,-77.1606296","6404 Franconia Road SPRINGFIELD VA 22150",38.7796557,-77.1606296,35,"l1132"
"37.2676971,-77.3063484","1713 Dinwiddie Avenue HOPEWELL VA 23860",37.2676971,-77.3063484,104,"l1133"
"38.2650835,-77.1739783","10057 Kings Highway KING GEORGE VA 22485",38.2650835,-77.1739783,43,"l1134"
"38.2623346,-77.1700047","10212 Kings Highway KING GEORGE VA 22485",38.2623346,-77.1700047,55,"l1135"
"36.7976139,-76.172985","5230 Indian River Road VIRGINIA BEACH VA 23464",36.7976139,-76.172985,120,"l1136"
"37.4355442,-77.4554296","6433 S. Beulah Road RICHMOND VA 23237",37.4355442,-77.4554296,58,"l1137"
"38.308791,-77.482388","1100 Sam Perry Boulevard FREDERICKSBURG VA 22401",38.308791,-77.482388,300,"l1138"
"36.8308342,-76.143365","4847 Dolton Drive VIRGINIA BEACH VA 23462",36.8308342,-76.143365,143,"l1139"
"37.4073037,-77.5059093","7530 Ironbridge Road N. CHESTERFIELD VA 23237",37.4073037,-77.5059093,138,"l1140"
"36.6326713,-79.5897979","2825 Stony Mill School Road DANVILLE VA 24541",36.6326713,-79.5897979,86,"l1141"
"38.8204114,-77.0476763","1000 Bernard Street ALEXANDRIA VA 22314",38.8204114,-77.0476763,157,"l1142"
"39.0421368,-77.5237388","20775 Century Corner Drive ASHBURN VA 20147",39.0421368,-77.5237388,157,"l1143"
"38.8489965,-77.4406601","14275 Braddock Road CENTREVILLE VA 20120",38.8489965,-77.4406601,150,"l1144"
"38.7672782,-77.6054813","13980 Estate Manor Drive GAINESVILLE VA 20155",38.7672782,-77.6054813,182,"l1145"
"39.0956954,-77.5533231","400 Sycolin Rd SE LEESBURG VA 20175",39.0956954,-77.5533231,156,"l1146"
"37.4059546,-77.6836308","6801 Woodlake Commons Loop MIDLOTHIAN VA 23112",37.4059546,-77.6836308,137,"l1147"
"38.9966564,-77.4808179","22430 Flagstaff Plaza ASHBURN VA 20148",38.9966564,-77.4808179,180,"l1148"
"36.8624464,-76.130899","4520 Professional Circle VIRGINIA BEACH VA 23455",36.8624464,-76.130899,169,"l1149"
"38.9359676,-77.3736246","12320 Pincrest Road Suite 150 RESTON VA 20191",38.9359676,-77.3736246,241,"l1150"
"38.9022603,-77.5137045","43060 Edgewater Street CHANTILLY VA 20152",38.9022603,-77.5137045,175,"l1151"
"38.4738005,-77.4318645","473 Garrisonville Road STAFFORD VA 22554",38.4738005,-77.4318645,167,"l1152"
"36.7842782,-75.9927199","1644 Upton Drive VIRGINIA BEACH VA 23454",36.7842782,-75.9927199,160,"l1153"
"37.6181813,-77.6593233","840 Broad Branch Way RICHMOND VA 23238",37.6181813,-77.6593233,153,"l1154"
"38.6737788,-77.3829023","5895 Websters Way MANASSAS VA 20112",38.6737788,-77.3829023,165,"l1155"
"36.7021704,-82.0067151","992 Beverly Drive ABINGDON VA 24210",36.7021704,-82.0067151,77,"l1156"
"39.0313182,-77.3960001","36386 Logan Way STERLING VA 20165",39.0313182,-77.3960001,138,"l1157"
"38.7761439,-77.276388","9601 Old Keene Mill Road BURKE VA 22015",38.7761439,-77.276388,240,"l1158"
"37.7688552,-77.4980241","813 Thompson Street ASHLAND VA 23005",37.7688552,-77.4980241,130,"l1159"
"37.6417597,-77.4987633","2507 Hungary Road HENRICO VA 23228",37.6417597,-77.4987633,75,"l1160"
"37.7261553,-77.0227567","2941 Walkerton Landing Road WALKERTON VA 23177",37.7261553,-77.0227567,100,"l1161"
"36.9283253,-80.9406883","787 Fort Chiswell Rd MAX MEADOWS VA 24360",36.9283253,-80.9406883,99,"l1162"
"37.147255,-76.550843","15322 Warwick Boulevard NEWPORT NEWS VA 23608",37.147255,-76.550843,80,"l1163"
"37.3259337,-80.7184315","1412 Wenonah Avenue PEARISBURG VA 24134",37.3259337,-80.7184315,42,"l1164"
"38.9204402,-77.5172435","25160 Loudoun County Pkwy. CHANTILLY VA 20152",38.9204402,-77.5172435,250,"l1165"
"37.5668756,-77.3523418","4247 Creighton Road RICHMOND VA 23223",37.5668756,-77.3523418,88,"l1166"
"36.759067,-81.8680569","28365 Hillman Highway MEADOWVIEW VA 24361",36.759067,-81.8680569,45,"l1167"
"36.9893748,-79.9099561","1696 Franklin Street ROCKY MOUNT VA 24151",36.9893748,-79.9099561,80,"l1168"
"36.9980271,-79.9025872","565 Diamond Avenue ROCKY MOUNT VA 24151",36.9980271,-79.9025872,63,"l1169"
"36.9677733,-76.6073446","1605 South Church Street SMITHFIELD VA 23430",36.9677733,-76.6073446,90,"l1170"
"37.6307916,-77.6385032","13000 Gayton Road HENRICO VA 23233",37.6307916,-77.6385032,100,"l1171"
"36.9670158,-81.112729","585 Stafford Umberger Drive WYTHEVILLE VA 24382",36.9670158,-81.112729,40,"l1172"
"36.8550168,-76.4611644","234 Meadow View Boulevard #250 SUFFOLK VA 23435",36.8550168,-76.4611644,57,"l1173"
"36.6917515,-76.2320925","928 Battlefield Blvd. South CHESAPEAKE VA 23322",36.6917515,-76.2320925,119,"l1174"
"38.8579602,-77.1892239","3241 Brush Drive FALLS CHURCH VA 22042",38.8579602,-77.1892239,75,"l1175"
"37.4602508,-77.5009678","5531 Belmont Road NORTH CHESTERFIELD VA 23234",37.4602508,-77.5009678,194,"l1176"
"37.4829516,-77.5499962","931 South Providence Road NORTH CHESTERFIELD VA 23236",37.4829516,-77.5499962,194,"l1177"
"38.8807686,-77.1748255","303 S. Maple Ave Suite 100 FALLS CHURCH VA 22046",38.8807686,-77.1748255,20,"l1178"
"39.138054,-77.6658024","71 N. Laycock Street HAMILTON VA 20158",39.138054,-77.6658024,52,"l1179"
"37.0860871,-76.468351","801 Triton Court NEWPORT NEWS VA 23606",37.0860871,-76.468351,139,"l1180"
"37.3053119,-77.2826603","333 E Poythress Street HOPEWELL VA 23860",37.3053119,-77.2826603,40,"l1181"
"36.808058,-76.2177112","6517 Auburn Drive VIRGINIA BEACH VA 23464",36.808058,-76.2177112,35,"l1182"
"37.5236318,-77.7962403","2195 Carter Gallier Blvd. POWHATAN VA 23139",37.5236318,-77.7962403,176,"l1183"
"38.9040021,-77.2252888","8102 Wolftrap Road VIENNA VA 22182",38.9040021,-77.2252888,40,"l1184"
"37.1222964,-76.4876436","1501 Kiln Creek Parkway NEWPORT NEWS VA 23602",37.1222964,-76.4876436,120,"l1185"
"38.7430846,-77.0809543","7901 Fordson Road ALEXANDRIA VA 22306",38.7430846,-77.0809543,101,"l1186"
"36.8214343,-76.1273397","4300 Silverleaf Dr VIRGINIA BEACH VA 23462",36.8214343,-76.1273397,165,"l1187"
"38.7824577,-77.2833009","9724 Burke Lake Road BURKE VA 22015",38.7824577,-77.2833009,145,"l1188"
"38.0569228,-78.4986794","408 Earhart Street CHARLOTTESVILLE VA 22903",38.0569228,-78.4986794,71,"l1189"
"38.048132,-78.5063553","180 Copeley Road CHARLOTTESVILLE VA 22903",38.048132,-78.5063553,115,"l1190"
"37.403296,-77.6929912","15101 Dogwood Villas Drive CHESTERFIELD VA 23832",37.403296,-77.6929912,113,"l1191"
"38.4688575,-77.4143438","29 Green Spring Drive STAFFORD VA 22554",38.4688575,-77.4143438,175,"l1192"
"38.8472403,-77.3528111","11723 Lee Highway FAIRFAX VA 22030",38.8472403,-77.3528111,150,"l1193"
"38.2456815,-77.5182738","604 Breezewood Drive FREDERICKSBURG VA 22407",38.2456815,-77.5182738,106,"l1194"
"38.822465,-77.1650968","4616 Minor Lane ALEXANDRIA VA 22312",38.822465,-77.1650968,90,"l1195"
"38.790236,-77.2995042","6025 Burke Commons Road BURKE VA 22015",38.790236,-77.2995042,136,"l1196"
"39.0169293,-77.5138837","43083 Waxpool Road ASHBURN VA 20148-5040",39.0169293,-77.5138837,153,"l1197"
"38.7435955,-77.2418175","8604 Pohick Road SPRINGFIELD VA 22153",38.7435955,-77.2418175,146,"l1198"
"38.8843918,-77.300716","2869 Hunter Mill Road OAKTON VA 22124",38.8843918,-77.300716,128,"l1199"
"38.8665265,-77.4458599","5124 Woodmere Drive CENTREVILLE VA 20120",38.8665265,-77.4458599,148,"l1200"
"38.7806982,-77.2396621","8518 Bauer Drive SPRINGFIELD VA 22152",38.7806982,-77.2396621,112,"l1201"
"38.8417605,-77.282852","9749 Main Street FAIRFAX VA 22031",38.8417605,-77.282852,132,"l1202"
"38.9792291,-77.3571625","11875 Lake Newport Road RESTON VA 20194",38.9792291,-77.3571625,130,"l1203"
"38.7602941,-77.158717","6301 Kingstowne Commons Drive ALEXANDRIA VA 22315",38.7602941,-77.158717,150,"l1204"
"38.9596604,-77.3521382","1802 Old Reston Avenue RESTON VA 20190",38.9596604,-77.3521382,166,"l1205"
"38.9648434,-77.4009368","1178 Herndon Parkway HERNDON VA 20170",38.9648434,-77.4009368,118,"l1206"
"38.7986776,-77.3144487","5680 Oak Leather Drive BURKE VA 22015",38.7986776,-77.3144487,120,"l1207"
"38.8354839,-77.4561691","6215 Stone Road CENTREVILLE VA 20120",38.8354839,-77.4561691,120,"l1208"
"38.7313546,-77.1055921","4287 Buckman Road ALEXANDRIA VA 22309",38.7313546,-77.1055921,90,"l1209"
"38.6035639,-77.3411018","4381 Kevin Walker Drive DUMFRIES VA 22025-1636",38.6035639,-77.3411018,99,"l1210"
"38.9219693,-77.4145232","3051 Centreville Road HERNDON VA 20171",38.9219693,-77.4145232,172,"l1211"
"38.6477434,-77.3125285","14050 Central Loop Road WOODBRIDGE VA 22193",38.6477434,-77.3125285,180,"l1212"
"39.0435959,-77.4762023","44051 Ashburn Shopping Plaza ASHBURN VA 20147",39.0435959,-77.4762023,168,"l1213"
"38.7488317,-77.5719272","12871 Braemar Village Plaza BRISTOW VA 20136-5502",38.7488317,-77.5719272,150,"l1214"
"38.9683758,-77.38847","801 Locust Street HERNDON VA 20170",38.9683758,-77.38847,108,"l1215"
"37.0321371,-76.4213878","406 Big Bethel Road HAMPTON VA 23666",37.0321371,-76.4213878,99,"l1216"
"38.9310943,-77.3471136","2300 Soapstone Drive RESTON VA 20191",38.9310943,-77.3471136,120,"l1217"
"38.7367872,-77.2093928","8119 Rolling Road SPRINGFIELD VA 22153",38.7367872,-77.2093928,105,"l1218"
"38.7280265,-77.2422665","8350 White Feather Court LORTON VA 22079",38.7280265,-77.2422665,140,"l1219"
"38.7625628,-77.1312361","7136 Telegraph Road ALEXANDRIA VA 22315",38.7625628,-77.1312361,105,"l1220"
"38.8988404,-77.2758493","437 Knoll Street NW VIENNA VA 22180",38.8988404,-77.2758493,87,"l1221"
"38.7837517,-77.1291911","6123 Gum St. ALEXANDRIA VA 22310",38.7837517,-77.1291911,99,"l1222"
"39.109438,-77.5487313","60 Plaza Street N.E. LEESBURG VA 20176",39.109438,-77.5487313,120,"l1223"
"38.8137448,-77.2679484","9328 Braddock Road BURKE VA 22015",38.8137448,-77.2679484,100,"l1224"
"37.549014,-77.3598764","75 East Cedar Fork Road RICHMOND VA 23223",37.549014,-77.3598764,99,"l1225"
"37.3572832,-77.4409291","4021 West Hundred Road CHESTER VA 23831",37.3572832,-77.4409291,110,"l1226"
"37.449791,-77.6529413","2900 Fox Chase Lane MIDLOTHIAN VA 23112",37.449791,-77.6529413,132,"l1227"
"37.6406551,-77.4909448","2240 East Parham Road HENRICO VA 23228",37.6406551,-77.4909448,122,"l1228"
"37.4676403,-77.5356464","2621 Pocoshock Boulevard NORTH CHESTERFIELD VA 23235",37.4676403,-77.5356464,110,"l1229"
"38.8791566,-77.4098152","4216 Stringfellow Road CHANTILLY VA 20151",38.8791566,-77.4098152,135,"l1230"
"38.9072925,-77.4047931","13228 Franklin Farms Road HERNDON VA 20171",38.9072925,-77.4047931,158,"l1231"
"38.9069947,-77.4035376","13220 Franklin Farm Road HERNDON VA 20171",38.9069947,-77.4035376,127,"l1232"
"39.0445329,-77.3954659","20655 Fernbank Court STERLING VA 20165",39.0445329,-77.3954659,131,"l1233"
"39.0337526,-77.5015351","43323 Railstop Terrace ASHBURN VA 20147",39.0337526,-77.5015351,120,"l1234"
"36.8752788,-76.1711736","990 Diamond Springs Rd. VIRGINIA BEACH VA 23455",36.8752788,-76.1711736,120,"l1235"
"38.7397382,-77.5604194","12121 Caithness Circle BRISTOW VA 20136-1915",38.7397382,-77.5604194,140,"l1236"
"36.8592729,-76.3943396","5700 Trucker Street PORTSMOUTH VA 23703",36.8592729,-76.3943396,102,"l1237"
"36.8122802,-76.2000631","5925 Providence Road VIRGINIA BEACH VA 23464",36.8122802,-76.2000631,120,"l1238"
"38.7791447,-77.1481116","6323 Grovedale Drive ALEXANDRIA VA 22310",38.7791447,-77.1481116,105,"l1239"
"39.0282207,-77.4930059","43599 Golden Meadow Circle ASHBURN VA 20147",39.0282207,-77.4930059,110,"l1240"
"38.6749449,-77.2788121","12781 Harbor Drive WOODBRIDGE VA 22192",38.6749449,-77.2788121,136,"l1241"
"37.5956724,-77.6066675","1001 Pump Road HENRICO VA 23238",37.5956724,-77.6066675,140,"l1242"
"37.6301446,-77.539998","3206 Skipwith Road HENRICO VA 23294",37.6301446,-77.539998,145,"l1243"
"38.9247263,-77.5091574","43184 Town Hall Plaza CHANTILLY VA 20152",38.9247263,-77.5091574,165,"l1244"
"39.0000713,-77.4031789","106 Free Court STERLING VA 20164",39.0000713,-77.4031789,128,"l1245"
"38.7889197,-77.5105686","10496 Sudley Manor Drive MANASSAS VA 20109-2966",38.7889197,-77.5105686,120,"l1246"
"37.6773,-77.5855","11155 Nuckols Road GLEN ALLEN VA 23059",37.6773,-77.5855,138,"l1247"
"38.7688031,-77.4564381","8610 Mathis Avenue MANASSAS VA 20110",38.7688031,-77.4564381,148,"l1248"
"37.086809,-76.3974896","2 Kyle Street HAMPTON VA 23666",37.086809,-76.3974896,110,"l1249"
"38.3935474,-78.8105368","4753 Spotswood Trail PENN LAIRD VA 22846",38.3935474,-78.8105368,31,"l1250"
"38.255564,-77.1627162","10545 Kings Highway KING GEORGE VA 22485",38.255564,-77.1627162,200,"l1251"
"38.8759958,-77.3867658","4025 Kings Way FAIRFAX VA 22033",38.8759958,-77.3867658,62,"l1252"
"36.8106999,-76.2043506","928 Commonwealth Place Suite A VIRGINIA BEACH VA 23464",36.8106999,-76.2043506,60,"l1253"
"37.5225434,-77.3498951","4820 Finlay Street HENRICO VA 23231",37.5225434,-77.3498951,52,"l1254"
"38.8038359,-77.2346776","5401 Danbury Forest Drive SPRINGFIELD VA 22151",38.8038359,-77.2346776,100,"l1255"
"37.5686939,-77.4441229","2715 Chamberlayne Avenue RICHMOND VA 23222",37.5686939,-77.4441229,39,"l1256"
"38.8823829,-77.1044346","915 N. Oakland Street ARLINGTON VA 22203",38.8823829,-77.1044346,31,"l1257"
"37.2380413,-81.28625","117 Hockman Pike BLUEFIELD VA 24605",37.2380413,-81.28625,70,"l1258"
"37.5455917,-77.9212761","3925 Old Buckingham Road POWHATAN VA 23139",37.5455917,-77.9212761,44,"l1259"
